"","State","Month.Code","Deaths","Year","Month","Administered_Dose1_18_to_65","Series_Complete_18_to_65","Population","date","fips","cases","deaths"
"614","Ohio","2021/02",659,2021,"02",1686077,0,7225553,"2021-02-28",39,967422,17299
"615","Ohio","2021/03",675,2021,"03",1917286,849251,7225553,"2021-03-31",39,1017566,18609
"616","Ohio","2021/04",688,2021,"04",3041346,2274404,7225553,"2021-04-30",39,1072312,19284
"617","Ohio","2021/05",681,2021,"05",3495820,3054694,7225553,"2021-05-31",39,1101934,19861
"618","Ohio","2021/06",688,2021,"06",3680472,3396834,7225553,"2021-06-30",39,1111324,20309
"619","Ohio","2021/07",652,2021,"07",3814388,3540506,7225553,"2021-07-31",39,1129277,20492
"620","Ohio","2021/08",740,2021,"08",4036748,3693963,7225553,"2021-08-31",39,1220900,20866
"621","Ohio","2021/09",747,2021,"09",4196996,3850654,7225553,"2021-09-30",39,1413972,21945
"622","Ohio","2021/10",746,2021,"10",4337589,3996393,7225553,"2021-10-31",39,1545327,24527
"623","Ohio","2021/11",736,2021,"11",4457257,4097406,7225553,"2021-11-30",39,1690217,26587
"624","Ohio","2021/12",841,2021,"12",4606747,4203237,7225553,"2021-12-31",39,2016095,29447
"625","Wisconsin","2018/01",251,2018,"01",0,0,3622370,"0",0,0,0
"626","Wisconsin","2018/02",213,2018,"02",0,0,3622370,"0",0,0,0
"627","Wisconsin","2018/03",207,2018,"03",0,0,3622370,"0",0,0,0
"628","Wisconsin","2018/04",207,2018,"04",0,0,3622370,"0",0,0,0
"629","Wisconsin","2018/05",202,2018,"05",0,0,3622370,"0",0,0,0
"630","Wisconsin","2018/06",219,2018,"06",0,0,3622370,"0",0,0,0
"631","Wisconsin","2018/07",213,2018,"07",0,0,3622370,"0",0,0,0
"632","Wisconsin","2018/08",225,2018,"08",0,0,3622370,"0",0,0,0
"633","Wisconsin","2018/09",193,2018,"09",0,0,3622370,"0",0,0,0
"634","Wisconsin","2018/10",246,2018,"10",0,0,3622370,"0",0,0,0
"635","Wisconsin","2018/11",235,2018,"11",0,0,3622370,"0",0,0,0
"636","Wisconsin","2018/12",229,2018,"12",0,0,3622370,"0",0,0,0
"637","Wisconsin","2019/01",247,2019,"01",0,0,3615363,"0",0,0,0
"638","Wisconsin","2019/02",244,2019,"02",0,0,3615363,"0",0,0,0
"639","Wisconsin","2019/03",226,2019,"03",0,0,3615363,"0",0,0,0
"640","Wisconsin","2019/04",219,2019,"04",0,0,3615363,"0",0,0,0
"641","Wisconsin","2019/05",211,2019,"05",0,0,3615363,"0",0,0,0
"642","Wisconsin","2019/06",198,2019,"06",0,0,3615363,"0",0,0,0
"643","Wisconsin","2019/07",200,2019,"07",0,0,3615363,"0",0,0,0
"644","Wisconsin","2019/08",220,2019,"08",0,0,3615363,"0",0,0,0
"645","Wisconsin","2019/09",193,2019,"09",0,0,3615363,"0",0,0,0
"646","Wisconsin","2019/10",239,2019,"10",0,0,3615363,"0",0,0,0
"647","Wisconsin","2019/11",244,2019,"11",0,0,3615363,"0",0,0,0
"648","Wisconsin","2019/12",250,2019,"12",0,0,3615363,"0",0,0,0
"649","Wisconsin","2020/01",243,2020,"01",0,0,3650000,"0",0,0,0
"650","Wisconsin","2020/02",254,2020,"02",0,0,3650000,"2020-02-29",55,1,0
"651","Wisconsin","2020/03",218,2020,"03",0,0,3650000,"2020-03-31",55,1351,25
"652","Wisconsin","2020/04",224,2020,"04",0,0,3650000,"2020-04-30",55,6973,316
"653","Wisconsin","2020/05",255,2020,"05",0,0,3650000,"2020-05-31",55,18684,594
"654","Wisconsin","2020/06",238,2020,"06",0,0,3650000,"2020-06-30",55,31723,793
"655","Wisconsin","2020/07",243,2020,"07",0,0,3650000,"2020-07-31",55,57020,943
"656","Wisconsin","2020/08",245,2020,"08",0,0,3650000,"2020-08-31",55,80733,1132
"657","Wisconsin","2020/09",220,2020,"09",0,0,3650000,"2020-09-30",55,129172,1338
"658","Wisconsin","2020/10",231,2020,"10",0,0,3650000,"2020-10-31",55,237870,2092
"659","Wisconsin","2020/11",258,2020,"11",0,0,3650000,"2020-11-30",55,411730,3504
"660","Wisconsin","2020/12",271,2020,"12",0,0,3650000,"2020-12-31",55,520438,5245
"661","Wisconsin","2021/01",237,2021,"01",0,0,3640472,"2021-01-31",55,592140,6437
"662","Wisconsin","2021/02",230,2021,"02",957911,0,3640472,"2021-02-28",55,617380,7019
"663","Wisconsin","2021/03",241,2021,"03",1027142,457534,3640472,"2021-03-31",55,636250,7316
"664","Wisconsin","2021/04",225,2021,"04",1738290,1225483,3640472,"2021-04-30",55,660662,7550
"665","Wisconsin","2021/05",242,2021,"05",1958859,1693898,3640472,"2021-05-31",55,674630,7856
"666","Wisconsin","2021/06",236,2021,"06",2058956,1884076,3640472,"2021-06-30",55,677833,8128
"667","Wisconsin","2021/07",233,2021,"07",2139397,1980015,3640472,"2021-07-31",55,687382,8290
"668","Wisconsin","2021/08",220,2021,"08",2264220,2068036,3640472,"2021-08-31",55,734157,8462
"669","Wisconsin","2021/09",236,2021,"09",2367792,2173368,3640472,"2021-09-30",55,810382,8888
"670","Wisconsin","2021/10",251,2021,"10",2436793,2256252,3640472,"2021-10-31",55,882618,9416
"671","Wisconsin","2021/11",248,2021,"11",2502854,2305882,3640472,"2021-11-30",55,980861,10006
"672","Wisconsin","2021/12",246,2021,"12",2585480,2352315,3640472,"2021-12-31",55,1120669,11173
"673","Iowa","2018/01",155,2018,"01",0,0,1919281,"0",0,0,0
"674","Iowa","2018/02",128,2018,"02",0,0,1919281,"0",0,0,0
"675","Iowa","2018/03",149,2018,"03",0,0,1919281,"0",0,0,0
"676","Iowa","2018/04",131,2018,"04",0,0,1919281,"0",0,0,0
"677","Iowa","2018/05",129,2018,"05",0,0,1919281,"0",0,0,0
"678","Iowa","2018/06",114,2018,"06",0,0,1919281,"0",0,0,0
"679","Iowa","2018/07",116,2018,"07",0,0,1919281,"0",0,0,0
"680","Iowa","2018/08",131,2018,"08",0,0,1919281,"0",0,0,0
"681","Iowa","2018/09",95,2018,"09",0,0,1919281,"0",0,0,0
"682","Iowa","2018/10",146,2018,"10",0,0,1919281,"0",0,0,0
"683","Iowa","2018/11",144,2018,"11",0,0,1919281,"0",0,0,0
"684","Iowa","2018/12",125,2018,"12",0,0,1919281,"0",0,0,0
"685","Iowa","2019/01",147,2019,"01",0,0,1917497,"0",0,0,0
"686","Iowa","2019/02",153,2019,"02",0,0,1917497,"0",0,0,0
"687","Iowa","2019/03",156,2019,"03",0,0,1917497,"0",0,0,0
"688","Iowa","2019/04",155,2019,"04",0,0,1917497,"0",0,0,0
"689","Iowa","2019/05",133,2019,"05",0,0,1917497,"0",0,0,0
"690","Iowa","2019/06",147,2019,"06",0,0,1917497,"0",0,0,0
"691","Iowa","2019/07",139,2019,"07",0,0,1917497,"0",0,0,0
"692","Iowa","2019/08",127,2019,"08",0,0,1917497,"0",0,0,0
"693","Iowa","2019/09",129,2019,"09",0,0,1917497,"0",0,0,0
"694","Iowa","2019/10",124,2019,"10",0,0,1917497,"0",0,0,0
"695","Iowa","2019/11",132,2019,"11",0,0,1917497,"0",0,0,0
"696","Iowa","2019/12",156,2019,"12",0,0,1917497,"0",0,0,0
"697","Iowa","2020/01",156,2020,"01",0,0,1932094,"0",0,0,0
"698","Iowa","2020/02",149,2020,"02",0,0,1932094,"0",0,0,0
"699","Iowa","2020/03",134,2020,"03",0,0,1932094,"2020-03-31",19,498,7
"700","Iowa","2020/04",140,2020,"04",0,0,1932094,"2020-04-30",19,7145,162
"701","Iowa","2020/05",167,2020,"05",0,0,1932094,"2020-05-31",19,19621,537
"702","Iowa","2020/06",146,2020,"06",0,0,1932094,"2020-06-30",19,29152,717
"703","Iowa","2020/07",135,2020,"07",0,0,1932094,"2020-07-31",19,44753,872
"704","Iowa","2020/08",151,2020,"08",0,0,1932094,"2020-08-31",19,65252,1120
"705","Iowa","2020/09",151,2020,"09",0,0,1932094,"2020-09-30",19,89248,1358
"706","Iowa","2020/10",157,2020,"10",0,0,1932094,"2020-10-31",19,128798,1716
"707","Iowa","2020/11",129,2020,"11",0,0,1932094,"2020-11-30",19,230634,2426
"708","Iowa","2020/12",175,2020,"12",0,0,1932094,"2020-12-31",19,281712,3891
"709","Iowa","2021/01",171,2021,"01",0,0,1930680,"2021-01-31",19,319408,4901
"710","Iowa","2021/02",148,2021,"02",534292,0,1930680,"2021-02-28",19,336455,5470
"711","Iowa","2021/03",127,2021,"03",530693,279807,1930680,"2021-03-31",19,351402,5743
"712","Iowa","2021/04",137,2021,"04",902100,628666,1930680,"2021-04-30",19,364841,5950
"713","Iowa","2021/05",144,2021,"05",1014507,903706,1930680,"2021-05-31",19,371424,6055
"714","Iowa","2021/06",133,2021,"06",1059510,983154,1930680,"2021-06-30",19,373861,6138
"715","Iowa","2021/07",147,2021,"07",1100447,1018122,1930680,"2021-07-31",19,379797,6183
"716","Iowa","2021/08",151,2021,"08",1167596,1063291,1930680,"2021-08-31",19,404747,6268
"717","Iowa","2021/09",153,2021,"09",1210782,1113938,1930680,"2021-09-30",19,452057,6563
"718","Iowa","2021/10",159,2021,"10",1242499,1150917,1930680,"2021-10-31",19,486132,6965
"719","Iowa","2021/11",154,2021,"11",1278954,1176977,1930680,"2021-11-30",19,525458,7354
"720","Iowa","2021/12",181,2021,"12",1321301,1200900,1930680,"2021-12-31",19,575501,7858
"721","Kansas","2018/01",149,2018,"01",0,0,1778375,"0",0,0,0
"722","Kansas","2018/02",114,2018,"02",0,0,1778375,"0",0,0,0
"723","Kansas","2018/03",131,2018,"03",0,0,1778375,"0",0,0,0
"724","Kansas","2018/04",115,2018,"04",0,0,1778375,"0",0,0,0
"725","Kansas","2018/05",124,2018,"05",0,0,1778375,"0",0,0,0
"726","Kansas","2018/06",106,2018,"06",0,0,1778375,"0",0,0,0
"727","Kansas","2018/07",118,2018,"07",0,0,1778375,"0",0,0,0
"728","Kansas","2018/08",116,2018,"08",0,0,1778375,"0",0,0,0
"729","Kansas","2018/09",101,2018,"09",0,0,1778375,"0",0,0,0
"730","Kansas","2018/10",115,2018,"10",0,0,1778375,"0",0,0,0
"731","Kansas","2018/11",131,2018,"11",0,0,1778375,"0",0,0,0
"732","Kansas","2018/12",132,2018,"12",0,0,1778375,"0",0,0,0
"733","Kansas","2019/01",129,2019,"01",0,0,1770083,"0",0,0,0
"734","Kansas","2019/02",93,2019,"02",0,0,1770083,"0",0,0,0
"735","Kansas","2019/03",130,2019,"03",0,0,1770083,"0",0,0,0
"736","Kansas","2019/04",118,2019,"04",0,0,1770083,"0",0,0,0
"737","Kansas","2019/05",119,2019,"05",0,0,1770083,"0",0,0,0
"738","Kansas","2019/06",117,2019,"06",0,0,1770083,"0",0,0,0
"739","Kansas","2019/07",110,2019,"07",0,0,1770083,"0",0,0,0
"740","Kansas","2019/08",125,2019,"08",0,0,1770083,"0",0,0,0
"741","Kansas","2019/09",126,2019,"09",0,0,1770083,"0",0,0,0
"742","Kansas","2019/10",119,2019,"10",0,0,1770083,"0",0,0,0
"743","Kansas","2019/11",104,2019,"11",0,0,1770083,"0",0,0,0
"744","Kansas","2019/12",123,2019,"12",0,0,1770083,"0",0,0,0
"745","Kansas","2020/01",127,2020,"01",0,0,1781378,"0",0,0,0
"746","Kansas","2020/02",128,2020,"02",0,0,1781378,"0",0,0,0
"747","Kansas","2020/03",136,2020,"03",0,0,1781378,"2020-03-31",20,435,10
"748","Kansas","2020/04",123,2020,"04",0,0,1781378,"2020-04-30",20,4305,133
"749","Kansas","2020/05",142,2020,"05",0,0,1781378,"2020-05-31",20,9878,211
"750","Kansas","2020/06",120,2020,"06",0,0,1781378,"2020-06-30",20,14629,276
"751","Kansas","2020/07",126,2020,"07",0,0,1781378,"2020-07-31",20,28121,358
"752","Kansas","2020/08",137,2020,"08",0,0,1781378,"2020-08-31",20,43407,451
"753","Kansas","2020/09",145,2020,"09",0,0,1781378,"2020-09-30",20,60957,678
"754","Kansas","2020/10",121,2020,"10",0,0,1781378,"2020-10-31",20,86771,1029
"755","Kansas","2020/11",148,2020,"11",0,0,1781378,"2020-11-30",20,160428,1560
"756","Kansas","2020/12",135,2020,"12",0,0,1781378,"2020-12-31",20,225455,2741
"757","Kansas","2021/01",154,2021,"01",0,0,1776791,"2021-01-31",20,277633,3779
"758","Kansas","2021/02",132,2021,"02",429900,0,1776791,"2021-02-28",20,296798,4735
"759","Kansas","2021/03",152,2021,"03",497156,242760,1776791,"2021-03-31",20,304657,4913
"760","Kansas","2021/04",136,2021,"04",805382,565152,1776791,"2021-04-30",20,311213,5025
"761","Kansas","2021/05",114,2021,"05",893399,739273,1776791,"2021-05-31",20,315860,5114
"762","Kansas","2021/06",139,2021,"06",936053,804483,1776791,"2021-06-30",20,319584,5188
"763","Kansas","2021/07",127,2021,"07",1022173,871847,1776791,"2021-07-31",20,334159,5294
"764","Kansas","2021/08",131,2021,"08",1104802,931727,1776791,"2021-08-31",20,370128,5589
"765","Kansas","2021/09",127,2021,"09",1159772,992554,1776791,"2021-09-30",20,410041,6079
"766","Kansas","2021/10",140,2021,"10",1208899,1036327,1776791,"2021-10-31",20,435701,6438
"767","Kansas","2021/11",137,2021,"11",1259342,1067205,1776791,"2021-11-30",20,466340,6717
"768","Kansas","2021/12",155,2021,"12",1315101,1095734,1776791,"2021-12-31",20,520500,7030
"769","Minnesota","2018/01",171,2018,"01",0,0,3481244,"0",0,0,0
"770","Minnesota","2018/02",163,2018,"02",0,0,3481244,"0",0,0,0
"771","Minnesota","2018/03",168,2018,"03",0,0,3481244,"0",0,0,0
"772","Minnesota","2018/04",137,2018,"04",0,0,3481244,"0",0,0,0
"773","Minnesota","2018/05",144,2018,"05",0,0,3481244,"0",0,0,0
"774","Minnesota","2018/06",155,2018,"06",0,0,3481244,"0",0,0,0
"775","Minnesota","2018/07",162,2018,"07",0,0,3481244,"0",0,0,0
"776","Minnesota","2018/08",152,2018,"08",0,0,3481244,"0",0,0,0
"777","Minnesota","2018/09",166,2018,"09",0,0,3481244,"0",0,0,0
"778","Minnesota","2018/10",153,2018,"10",0,0,3481244,"0",0,0,0
"779","Minnesota","2018/11",172,2018,"11",0,0,3481244,"0",0,0,0
"780","Minnesota","2018/12",152,2018,"12",0,0,3481244,"0",0,0,0
"781","Minnesota","2019/01",161,2019,"01",0,0,3483665,"0",0,0,0
"782","Minnesota","2019/02",182,2019,"02",0,0,3483665,"0",0,0,0
"783","Minnesota","2019/03",168,2019,"03",0,0,3483665,"0",0,0,0
"784","Minnesota","2019/04",135,2019,"04",0,0,3483665,"0",0,0,0
"785","Minnesota","2019/05",168,2019,"05",0,0,3483665,"0",0,0,0
"786","Minnesota","2019/06",150,2019,"06",0,0,3483665,"0",0,0,0
"787","Minnesota","2019/07",145,2019,"07",0,0,3483665,"0",0,0,0
"788","Minnesota","2019/08",141,2019,"08",0,0,3483665,"0",0,0,0
"789","Minnesota","2019/09",126,2019,"09",0,0,3483665,"0",0,0,0
"790","Minnesota","2019/10",151,2019,"10",0,0,3483665,"0",0,0,0
"791","Minnesota","2019/11",146,2019,"11",0,0,3483665,"0",0,0,0
"792","Minnesota","2019/12",176,2019,"12",0,0,3483665,"0",0,0,0
"793","Minnesota","2020/01",164,2020,"01",0,0,3515547,"0",0,0,0
"794","Minnesota","2020/02",167,2020,"02",0,0,3515547,"0",0,0,0
"795","Minnesota","2020/03",160,2020,"03",0,0,3515547,"2020-03-31",27,629,12
"796","Minnesota","2020/04",172,2020,"04",0,0,3515547,"2020-04-30",27,5136,343
"797","Minnesota","2020/05",169,2020,"05",0,0,3515547,"2020-05-31",27,24860,1050
"798","Minnesota","2020/06",162,2020,"06",0,0,3515547,"2020-06-30",27,36338,1476
"799","Minnesota","2020/07",158,2020,"07",0,0,3515547,"2020-07-31",27,54503,1640
"800","Minnesota","2020/08",163,2020,"08",0,0,3515547,"2020-08-31",27,75913,1866
"801","Minnesota","2020/09",165,2020,"09",0,0,3515547,"2020-09-30",27,99187,2089
"802","Minnesota","2020/10",159,2020,"10",0,0,3515547,"2020-10-31",27,148526,2511
"803","Minnesota","2020/11",178,2020,"11",0,0,3515547,"2020-11-30",27,318822,3652
"804","Minnesota","2020/12",173,2020,"12",0,0,3515547,"2020-12-31",27,415361,5382
"805","Minnesota","2021/01",180,2021,"01",0,0,3503016,"2021-01-31",27,461875,6268
"806","Minnesota","2021/02",150,2021,"02",941021,0,3503016,"2021-02-28",27,484662,6551
"807","Minnesota","2021/03",184,2021,"03",1015058,491075,3503016,"2021-03-31",27,519607,6926
"808","Minnesota","2021/04",166,2021,"04",1800666,1186315,3503016,"2021-04-30",27,575905,7237
"809","Minnesota","2021/05",157,2021,"05",2094190,1778762,3503016,"2021-05-31",27,601477,7519
"810","Minnesota","2021/06",153,2021,"06",2188355,1975099,3503016,"2021-06-30",27,605458,7687
"811","Minnesota","2021/07",163,2021,"07",2262316,2051370,3503016,"2021-07-31",27,612794,7761
"812","Minnesota","2021/08",154,2021,"08",2377693,2131624,3503016,"2021-08-31",27,650057,7904
"813","Minnesota","2021/09",144,2021,"09",2449880,2220237,3503016,"2021-09-30",27,711197,8256
"814","Minnesota","2021/10",153,2021,"10",2512136,2287634,3503016,"2021-10-31",27,787674,8793
"815","Minnesota","2021/11",175,2021,"11",2580404,2394843,3503016,"2021-11-30",27,912494,9506
"816","Minnesota","2021/12",222,2021,"12",2656881,2440607,3503016,"2021-12-31",27,1022352,10656
"817","Missouri","2018/01",389,2018,"01",0,0,3785837,"0",0,0,0
"818","Missouri","2018/02",351,2018,"02",0,0,3785837,"0",0,0,0
"819","Missouri","2018/03",372,2018,"03",0,0,3785837,"0",0,0,0
"820","Missouri","2018/04",344,2018,"04",0,0,3785837,"0",0,0,0
"821","Missouri","2018/05",357,2018,"05",0,0,3785837,"0",0,0,0
"822","Missouri","2018/06",333,2018,"06",0,0,3785837,"0",0,0,0
"823","Missouri","2018/07",336,2018,"07",0,0,3785837,"0",0,0,0
"824","Missouri","2018/08",324,2018,"08",0,0,3785837,"0",0,0,0
"825","Missouri","2018/09",299,2018,"09",0,0,3785837,"0",0,0,0
"826","Missouri","2018/10",367,2018,"10",0,0,3785837,"0",0,0,0
"827","Missouri","2018/11",359,2018,"11",0,0,3785837,"0",0,0,0
"828","Missouri","2018/12",326,2018,"12",0,0,3785837,"0",0,0,0
"829","Missouri","2019/01",383,2019,"01",0,0,3777775,"0",0,0,0
"830","Missouri","2019/02",330,2019,"02",0,0,3777775,"0",0,0,0
"831","Missouri","2019/03",349,2019,"03",0,0,3777775,"0",0,0,0
"832","Missouri","2019/04",357,2019,"04",0,0,3777775,"0",0,0,0
"833","Missouri","2019/05",366,2019,"05",0,0,3777775,"0",0,0,0
"834","Missouri","2019/06",317,2019,"06",0,0,3777775,"0",0,0,0
"835","Missouri","2019/07",364,2019,"07",0,0,3777775,"0",0,0,0
"836","Missouri","2019/08",304,2019,"08",0,0,3777775,"0",0,0,0
"837","Missouri","2019/09",330,2019,"09",0,0,3777775,"0",0,0,0
"838","Missouri","2019/10",338,2019,"10",0,0,3777775,"0",0,0,0
"839","Missouri","2019/11",355,2019,"11",0,0,3777775,"0",0,0,0
"840","Missouri","2019/12",370,2019,"12",0,0,3777775,"0",0,0,0
"841","Missouri","2020/01",370,2020,"01",0,0,3779535,"0",0,0,0
"842","Missouri","2020/02",397,2020,"02",0,0,3779535,"0",0,0,0
"843","Missouri","2020/03",376,2020,"03",0,0,3779535,"2020-03-31",29,1350,15
"844","Missouri","2020/04",388,2020,"04",0,0,3779535,"2020-04-30",29,7563,341
"845","Missouri","2020/05",380,2020,"05",0,0,3779535,"2020-05-31",29,13297,784
"846","Missouri","2020/06",383,2020,"06",0,0,3779535,"2020-06-30",29,22275,1037
"847","Missouri","2020/07",429,2020,"07",0,0,3779535,"2020-07-31",29,51074,1305
"848","Missouri","2020/08",374,2020,"08",0,0,3779535,"2020-08-31",29,86328,1623
"849","Missouri","2020/09",390,2020,"09",0,0,3779535,"2020-09-30",29,130065,2157
"850","Missouri","2020/10",424,2020,"10",0,0,3779535,"2020-10-31",29,189925,3090
"851","Missouri","2020/11",394,2020,"11",0,0,3779535,"2020-11-30",29,314981,3981
"852","Missouri","2020/12",396,2020,"12",0,0,3779535,"2020-12-31",29,418637,5887
"853","Missouri","2021/01",387,2021,"01",0,0,3776644,"2021-01-31",29,499530,7176
"854","Missouri","2021/02",378,2021,"02",807044,0,3776644,"2021-02-28",29,524600,8382
"855","Missouri","2021/03",377,2021,"03",858793,447575,3776644,"2021-03-31",29,588900,8977
"856","Missouri","2021/04",397,2021,"04",1482946,990646,3776644,"2021-04-30",29,600910,9243
"857","Missouri","2021/05",362,2021,"05",1679429,1348108,3776644,"2021-05-31",29,615408,9676
"858","Missouri","2021/06",369,2021,"06",1794544,1545020,3776644,"2021-06-30",29,634733,9933
"859","Missouri","2021/07",404,2021,"07",1975924,1647595,3776644,"2021-07-31",29,695726,10310
"860","Missouri","2021/08",390,2021,"08",2145357,1809928,3776644,"2021-08-31",29,774864,11271
"861","Missouri","2021/09",424,2021,"09",2247010,1938983,3776644,"2021-09-30",29,837141,12192
"862","Missouri","2021/10",373,2021,"10",2331306,2023396,3776644,"2021-10-31",29,872395,12777
"863","Missouri","2021/11",413,2021,"11",2412619,2074415,3776644,"2021-11-30",29,922361,15533
"864","Missouri","2021/12",392,2021,"12",2515392,2131569,3776644,"2021-12-31",29,1023310,16223
"865","Nebraska","2018/01",82,2018,"01",0,0,1168116,"0",0,0,0
"866","Nebraska","2018/02",73,2018,"02",0,0,1168116,"0",0,0,0
"867","Nebraska","2018/03",65,2018,"03",0,0,1168116,"0",0,0,0
"868","Nebraska","2018/04",66,2018,"04",0,0,1168116,"0",0,0,0
"869","Nebraska","2018/05",61,2018,"05",0,0,1168116,"0",0,0,0
"870","Nebraska","2018/06",81,2018,"06",0,0,1168116,"0",0,0,0
"871","Nebraska","2018/07",72,2018,"07",0,0,1168116,"0",0,0,0
"872","Nebraska","2018/08",67,2018,"08",0,0,1168116,"0",0,0,0
"873","Nebraska","2018/09",56,2018,"09",0,0,1168116,"0",0,0,0
"874","Nebraska","2018/10",69,2018,"10",0,0,1168116,"0",0,0,0
"875","Nebraska","2018/11",52,2018,"11",0,0,1168116,"0",0,0,0
"876","Nebraska","2018/12",58,2018,"12",0,0,1168116,"0",0,0,0
"877","Nebraska","2019/01",59,2019,"01",0,0,1167216,"0",0,0,0
"878","Nebraska","2019/02",57,2019,"02",0,0,1167216,"0",0,0,0
"879","Nebraska","2019/03",74,2019,"03",0,0,1167216,"0",0,0,0
"880","Nebraska","2019/04",62,2019,"04",0,0,1167216,"0",0,0,0
"881","Nebraska","2019/05",62,2019,"05",0,0,1167216,"0",0,0,0
"882","Nebraska","2019/06",71,2019,"06",0,0,1167216,"0",0,0,0
"883","Nebraska","2019/07",59,2019,"07",0,0,1167216,"0",0,0,0
"884","Nebraska","2019/08",62,2019,"08",0,0,1167216,"0",0,0,0
"885","Nebraska","2019/09",70,2019,"09",0,0,1167216,"0",0,0,0
"886","Nebraska","2019/10",68,2019,"10",0,0,1167216,"0",0,0,0
"887","Nebraska","2019/11",52,2019,"11",0,0,1167216,"0",0,0,0
"888","Nebraska","2019/12",72,2019,"12",0,0,1167216,"0",0,0,0
"889","Nebraska","2020/01",76,2020,"01",0,0,1182804,"0",0,0,0
"890","Nebraska","2020/02",46,2020,"02",0,0,1182804,"2020-02-29",31,13,0
"891","Nebraska","2020/03",65,2020,"03",0,0,1182804,"2020-03-31",31,199,4
"892","Nebraska","2020/04",61,2020,"04",0,0,1182804,"2020-04-30",31,4332,70
"893","Nebraska","2020/05",76,2020,"05",0,0,1182804,"2020-05-31",31,14101,178
"894","Nebraska","2020/06",66,2020,"06",0,0,1182804,"2020-06-30",31,19194,279
"895","Nebraska","2020/07",70,2020,"07",0,0,1182804,"2020-07-31",31,26211,338
"896","Nebraska","2020/08",82,2020,"08",0,0,1182804,"2020-08-31",31,34287,402
"897","Nebraska","2020/09",61,2020,"09",0,0,1182804,"2020-09-30",31,45564,493
"898","Nebraska","2020/10",71,2020,"10",0,0,1182804,"2020-10-31",31,70761,654
"899","Nebraska","2020/11",73,2020,"11",0,0,1182804,"2020-11-30",31,129043,1047
"900","Nebraska","2020/12",101,2020,"12",0,0,1182804,"2020-12-31",31,167795,1690
"901","Nebraska","2021/01",74,2021,"01",0,0,1181688,"2021-01-31",31,191763,2025
"902","Nebraska","2021/02",53,2021,"02",309666,0,1181688,"2021-02-28",31,201298,2199
"903","Nebraska","2021/03",70,2021,"03",348907,172391,1181688,"2021-03-31",31,209602,2282
"904","Nebraska","2021/04",78,2021,"04",559702,387686,1181688,"2021-04-30",31,219826,2366
"905","Nebraska","2021/05",65,2021,"05",629989,550990,1181688,"2021-05-31",31,223676,2495
"906","Nebraska","2021/06",90,2021,"06",676042,619740,1181688,"2021-06-30",31,224753,2520
"907","Nebraska","2021/07",87,2021,"07",703458,642124,1181688,"2021-07-31",31,228450,2550
"908","Nebraska","2021/08",72,2021,"08",752845,674480,1181688,"2021-08-31",31,244254,2590
"909","Nebraska","2021/09",73,2021,"09",781970,711871,1181688,"2021-09-30",31,266449,2832
"910","Nebraska","2021/10",90,2021,"10",803406,735389,1181688,"2021-10-31",31,283813,2975
"911","Nebraska","2021/11",76,2021,"11",826751,752152,1181688,"2021-11-30",31,309828,3155
"912","Nebraska","2021/12",71,2021,"12",850777,767217,1181688,"2021-12-31",31,338257,3336
"913","North Dakota","2018/01",18,2018,"01",0,0,473242,"0",0,0,0
"914","North Dakota","2018/02",29,2018,"02",0,0,473242,"0",0,0,0
"915","North Dakota","2018/03",21,2018,"03",0,0,473242,"0",0,0,0
"916","North Dakota","2018/04",25,2018,"04",0,0,473242,"0",0,0,0
"917","North Dakota","2018/05",31,2018,"05",0,0,473242,"0",0,0,0
"918","North Dakota","2018/06",29,2018,"06",0,0,473242,"0",0,0,0
"919","North Dakota","2018/07",27,2018,"07",0,0,473242,"0",0,0,0
"920","North Dakota","2018/08",24,2018,"08",0,0,473242,"0",0,0,0
"921","North Dakota","2018/09",20,2018,"09",0,0,473242,"0",0,0,0
"922","North Dakota","2018/10",30,2018,"10",0,0,473242,"0",0,0,0
"923","North Dakota","2018/11",30,2018,"11",0,0,473242,"0",0,0,0
"924","North Dakota","2018/12",23,2018,"12",0,0,473242,"0",0,0,0
"925","North Dakota","2019/01",20,2019,"01",0,0,471568,"0",0,0,0
"926","North Dakota","2019/02",20,2019,"02",0,0,471568,"0",0,0,0
"927","North Dakota","2019/03",31,2019,"03",0,0,471568,"0",0,0,0
"928","North Dakota","2019/04",25,2019,"04",0,0,471568,"0",0,0,0
"929","North Dakota","2019/05",35,2019,"05",0,0,471568,"0",0,0,0
"930","North Dakota","2019/06",18,2019,"06",0,0,471568,"0",0,0,0
"931","North Dakota","2019/07",30,2019,"07",0,0,471568,"0",0,0,0
"932","North Dakota","2019/08",25,2019,"08",0,0,471568,"0",0,0,0
"933","North Dakota","2019/09",27,2019,"09",0,0,471568,"0",0,0,0
"934","North Dakota","2019/10",35,2019,"10",0,0,471568,"0",0,0,0
"935","North Dakota","2019/11",41,2019,"11",0,0,471568,"0",0,0,0
"936","North Dakota","2019/12",34,2019,"12",0,0,471568,"0",0,0,0
"937","North Dakota","2020/01",25,2020,"01",0,0,478912,"0",0,0,0
"938","North Dakota","2020/02",34,2020,"02",0,0,478912,"0",0,0,0
"939","North Dakota","2020/03",30,2020,"03",0,0,478912,"2020-03-31",38,126,3
"940","North Dakota","2020/04",23,2020,"04",0,0,478912,"2020-04-30",38,1067,19
"941","North Dakota","2020/05",27,2020,"05",0,0,478912,"2020-05-31",38,2580,64
